gid,latitude,longitude,google_maps_link,vacancy_score,vacancy_subscore,vacancy_subscore_v1,road_subscore,healthcare_subscore,education_subscore,lifestyle_subscore,essential_services_subscore,urban_percentage,water_percentage,other_percentage,healthcare_count_1km,education_count_1km,lifestyle_count_1km
152,17.194087599562575,78.09737735814329,"https://www.google.com/maps?q=17.194088,78.097377",100.0,100.0,12.58,2.39,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
153,17.196949384350315,78.09733272717426,"https://www.google.com/maps?q=17.196949,78.097333",100.0,100.0,16.52,3.86,12.65,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0
154,17.199811168214385,78.0972880876302,"https://www.google.com/maps?q=17.199811,78.097288",100.0,100.0,11.1,5.34,13.89,0.0,0.48,0.0,0.0,0.0,0.0,0,0,0
155,17.20267295115465,78.09724343951056,"https://www.google.com/maps?q=17.202673,78.097243",100.0,100.0,13.07,6.82,15.13,0.0,0.7,0.0,0.0,0.0,0.0,0,0,0
156,17.20553473317097,78.09719878281467,"https://www.google.com/maps?q=17.205535,78.097199",100.0,100.0,16.65,8.29,16.36,0.0,0.91,0.0,0.0,0.0,0.0,0,0,0
157,17.20839651426321,78.09715411754198,"https://www.google.com/maps?q=17.208397,78.097154",100.0,100.0,3.08,9.76,17.58,0.0,1.11,0.0,0.0,0.0,0.0,0,0,0
158,17.211258294431204,78.09710944369176,"https://www.google.com/maps?q=17.211258,78.097109",100.0,100.0,0.99,11.23,18.8,0.0,1.29,0.0,0.0,0.0,0.0,0,0,0
159,17.214120073674835,78.09706476126348,"https://www.google.com/maps?q=17.214120,78.097065",100.0,100.0,1.97,12.7,20.0,0.0,1.47,0.0,0.0,0.0,0.0,0,0,0
160,17.216981851993957,78.09702007025653,"https://www.google.com/maps?q=17.216982,78.097020",100.0,100.0,22.19,14.16,21.2,0.0,1.62,0.0,0.0,0.0,0.0,0,0,0
161,17.21984362938842,78.0969753706703,"https://www.google.com/maps?q=17.219844,78.096975",100.0,100.0,8.51,19.05,22.39,0.0,2.13,0.0,0.0,0.0,0.0,0,0,0
162,17.222705405858093,78.09693066250414,"https://www.google.com/maps?q=17.222705,78.096931",100.0,100.0,3.82,20.51,23.57,0.0,2.64,0.0,0.0,0.0,0.0,0,0,0
163,17.22556718140283,78.0968859457574,"https://www.google.com/maps?q=17.225567,78.096886",100.0,100.0,12.82,23.88,24.74,0.0,3.13,0.0,0.0,0.0,0.0,0,0,0
164,17.228428956022487,78.09684122042957,"https://www.google.com/maps?q=17.228429,78.096841",100.0,100.0,5.67,25.34,25.9,0.0,3.62,0.0,0.0,0.0,0.0,0,0,0
165,17.231290729716925,78.09679648651998,"https://www.google.com/maps?q=17.231291,78.096796",100.0,100.0,6.54,23.37,27.04,0.0,4.09,0.0,0.0,0.0,0.0,0,0,0
166,17.23415250248601,78.096751744028,"https://www.google.com/maps?q=17.234153,78.096752",100.0,100.0,0.37,22.92,28.17,0.0,4.56,0.0,0.0,0.0,0.0,0,0,0
167,17.23701427432959,78.09670699295302,"https://www.google.com/maps?q=17.237014,78.096707",100.0,100.0,6.78,24.38,29.29,0.0,5.01,0.0,0.0,0.0,0.0,0,0,0
168,17.239876045247524,78.09666223329445,"https://www.google.com/maps?q=17.239876,78.096662",100.0,100.0,13.69,25.84,30.39,0.0,5.45,0.0,0.0,0.0,0.0,0,0,0
169,17.242737815239682,78.09661746505165,"https://www.google.com/maps?q=17.242738,78.096617",100.0,100.0,34.65,31.02,31.48,0.0,5.88,0.0,0.0,0.0,0.0,0,0,0
170,17.245599584305904,78.096572688224,"https://www.google.com/maps?q=17.245600,78.096573",100.0,100.0,9.74,31.21,32.63,0.0,6.3,0.0,0.0,0.0,0.0,0,0,0
171,17.248461352446064,78.09652790281089,"https://www.google.com/maps?q=17.248461,78.096528",100.0,100.0,20.47,32.65,33.81,0.0,6.71,0.0,0.0,0.0,0.0,0,0,0
172,17.25132311966002,78.09648310881173,"https://www.google.com/maps?q=17.251323,78.096483",100.0,100.0,14.8,33.02,34.97,0.0,7.1,0.0,0.0,0.0,0.0,0,0,0
173,17.254184885947627,78.09643830622589,"https://www.google.com/maps?q=17.254185,78.096438",100.0,100.0,19.24,34.48,36.11,0.0,7.49,0.0,0.0,0.0,0.0,0,0,0
174,17.257046651308737,78.09639349505274,"https://www.google.com/maps?q=17.257047,78.096393",100.0,100.0,18.87,35.94,37.24,0.0,7.86,0.0,0.0,0.0,0.0,0,0,0
175,17.259908415743226,78.09634867529167,"https://www.google.com/maps?q=17.259908,78.096349",100.0,100.0,11.71,36.07,38.34,0.0,8.21,0.0,0.0,0.0,0.0,0,0,0
176,17.262770179250932,78.09630384694205,"https://www.google.com/maps?q=17.262770,78.096304",100.0,100.0,21.45,37.53,39.43,0.0,8.56,0.0,0.0,0.0,0.0,0,0,0
177,17.26563194183173,78.09625901000331,"https://www.google.com/maps?q=17.265632,78.096259",100.0,100.0,19.48,38.99,40.49,0.0,8.89,0.0,0.0,0.0,0.0,0,0,0
178,17.268493703485476,78.09621416447479,"https://www.google.com/maps?q=17.268494,78.096214",91.21094,91.21094,12.7,45.82,41.53,0.0,9.21,0.0,8.7890625,0.0,0.0,0,0,0
179,17.27135546421203,78.09616931035586,"https://www.google.com/maps?q=17.271355,78.096169",94.72656,94.72656,13.81,48.61,42.53,0.0,9.51,0.0,5.2734375,0.0,0.0,0,0,0
180,17.274217224011238,78.09612444764593,"https://www.google.com/maps?q=17.274217,78.096124",100.0,100.0,11.1,48.73,43.51,0.0,9.8,0.0,0.0,0.0,0.0,0,0,0
181,17.27707898288297,78.09607957634441,"https://www.google.com/maps?q=17.277079,78.096080",100.0,100.0,12.08,50.16,44.45,0.0,10.08,0.0,0.0,0.0,0.0,0,0,0
182,17.279940740827087,78.09603469645064,"https://www.google.com/maps?q=17.279941,78.096035",100.0,100.0,6.66,51.58,45.34,0.0,10.34,0.0,0.0,0.0,0.0,0,0,0
183,17.28280249784343,78.095989807964,"https://www.google.com/maps?q=17.282802,78.095990",100.0,100.0,24.29,52.98,46.2,0.0,10.58,0.0,0.0,0.0,0.0,0,0,0
184,17.28566425393188,78.09594491088389,"https://www.google.com/maps?q=17.285664,78.095945",100.0,100.0,17.51,54.98,47.0,0.0,10.82,0.0,0.0,0.0,0.0,0,0,0
185,17.288526009092287,78.09590000520971,"https://www.google.com/maps?q=17.288526,78.095900",79.6875,79.6875,15.78,56.32,47.75,0.0,11.03,0.0,20.3125,0.0,0.0,0,0,0
186,17.291387763324515,78.09585509094083,"https://www.google.com/maps?q=17.291388,78.095855",67.1875,67.1875,5.8,57.51,48.43,0.0,11.24,0.0,32.8125,0.0,0.0,0,0,0
187,17.294249516628412,78.09581016807658,"https://www.google.com/maps?q=17.294250,78.095810",100.0,100.0,8.14,58.73,49.05,0.0,11.42,0.0,0.0,0.0,0.0,0,0,0
188,17.297111269003842,78.09576523661642,"https://www.google.com/maps?q=17.297111,78.095765",100.0,100.0,3.08,59.32,49.6,0.0,11.6,0.0,0.0,0.0,0.0,0,0,0
189,17.299973020450665,78.09572029655966,"https://www.google.com/maps?q=17.299973,78.095720",100.0,100.0,5.55,54.92,50.07,0.0,11.75,0.0,0.0,0.0,0.0,0,0,0
190,17.30283477096874,78.09567534790578,"https://www.google.com/maps?q=17.302835,78.095675",100.0,100.0,3.82,55.76,50.45,0.0,11.89,0.0,0.0,0.0,0.0,0,0,0
191,17.305696520557923,78.09563039065404,"https://www.google.com/maps?q=17.305697,78.095630",100.0,100.0,4.44,57.01,50.74,0.0,12.02,0.0,0.0,0.0,0.0,0,0,0
192,17.308558269218082,78.09558542480393,"https://www.google.com/maps?q=17.308558,78.095585",100.0,100.0,1.36,67.63,50.94,0.0,12.13,0.0,0.0,0.0,0.0,0,0,0
193,17.311420016949064,78.09554045035475,"https://www.google.com/maps?q=17.311420,78.095540",100.0,100.0,2.96,68.7,51.04,0.0,12.22,0.0,0.0,0.0,0.0,0,0,0
194,17.31428176375073,78.09549546730591,"https://www.google.com/maps?q=17.314282,78.095495",100.0,100.0,1.23,69.17,51.04,0.0,12.3,0.0,0.0,0.0,0.0,0,0,0
195,17.317143509622944,78.09545047565679,"https://www.google.com/maps?q=17.317144,78.095450",100.0,100.0,1.85,68.97,50.95,0.0,12.36,0.0,0.0,0.0,0.0,0,0,0
196,17.32000525456556,78.09540547540679,"https://www.google.com/maps?q=17.320005,78.095405",100.0,100.0,5.06,67.71,50.75,0.0,12.41,0.0,0.0,0.0,0.0,0,0,0
197,17.322866998578444,78.09536046655526,"https://www.google.com/maps?q=17.322867,78.095360",100.0,100.0,10.48,57.07,50.46,0.0,12.44,0.0,0.0,0.0,0.0,0,0,0
198,17.32572874166145,78.09531544910162,"https://www.google.com/maps?q=17.325729,78.095315",100.0,100.0,9.49,58.73,50.09,0.0,12.45,0.0,0.0,0.0,0.0,0,0,0
199,17.328590483814434,78.09527042304522,"https://www.google.com/maps?q=17.328590,78.095270",100.0,100.0,3.95,57.44,49.62,0.0,12.45,0.0,0.0,0.0,0.0,0,0,0
200,17.33145222503726,78.09522538838544,"https://www.google.com/maps?q=17.331452,78.095225",100.0,100.0,4.44,56.15,49.08,0.0,12.43,0.0,0.0,0.0,0.0,0,0,0
201,17.334313965329784,78.09518034512166,"https://www.google.com/maps?q=17.334314,78.095180",100.0,100.0,3.45,51.93,48.47,0.0,12.4,0.0,0.0,0.0,0.0,0,0,0
202,17.337175704691862,78.09513529325326,"https://www.google.com/maps?q=17.337176,78.095135",100.0,100.0,4.81,51.11,47.78,0.0,12.35,0.0,0.0,0.0,0.0,0,0,0
203,17.34003744312336,78.09509023277965,"https://www.google.com/maps?q=17.340037,78.095090",100.0,100.0,4.81,50.8,47.04,0.0,12.28,0.0,0.0,0.0,0.0,0,0,0
204,17.342899180624137,78.09504516370018,"https://www.google.com/maps?q=17.342899,78.095045",100.0,100.0,1.48,49.47,46.24,0.0,12.2,0.0,0.0,0.0,0.0,0,0,0
205,17.345760917194053,78.09500008601422,"https://www.google.com/maps?q=17.345761,78.095000",100.0,100.0,16.77,47.65,45.39,0.0,12.1,0.0,0.0,0.0,0.0,0,0,0
206,17.34862265283295,78.09495499972117,"https://www.google.com/maps?q=17.348623,78.094955",100.0,100.0,1.6,48.34,44.49,0.0,11.98,0.0,0.0,0.0,0.0,0,0,0
207,17.351484387540708,78.09490990482037,"https://www.google.com/maps?q=17.351484,78.094910",100.0,100.0,12.45,45.95,43.55,0.0,11.85,0.0,0.0,0.0,0.0,0,0,0
208,17.354346121317178,78.09486480131126,"https://www.google.com/maps?q=17.354346,78.094865",100.0,100.0,6.17,44.53,42.58,0.0,11.71,0.0,0.0,0.0,0.0,0,0,0
209,17.35720785416222,78.09481968919322,"https://www.google.com/maps?q=17.357208,78.094820",100.0,100.0,7.89,41.01,41.58,0.0,11.55,0.0,0.0,0.0,0.0,0,0,0
210,17.36006958607569,78.09477456846555,"https://www.google.com/maps?q=17.360070,78.094775",100.0,100.0,1.97,41.52,40.54,0.0,11.37,0.0,0.0,0.0,0.0,0,0,0
211,17.36293131705744,78.09472943912772,"https://www.google.com/maps?q=17.362931,78.094729",100.0,100.0,3.45,40.07,39.48,0.0,11.18,0.0,0.0,0.0,0.0,0,0,0
212,17.36579304710735,78.09468430117903,"https://www.google.com/maps?q=17.365793,78.094684",100.0,100.0,27.74,38.62,38.4,0.0,10.97,0.0,0.0,0.0,0.0,0,0,0
213,17.36865477622526,78.09463915461889,"https://www.google.com/maps?q=17.368655,78.094639",100.0,100.0,3.7,39.98,37.3,0.0,10.75,0.0,0.0,0.0,0.0,0,0,0
214,17.37151650441104,78.0945939994467,"https://www.google.com/maps?q=17.371517,78.094594",100.0,100.0,15.54,44.82,36.2,0.0,10.51,0.0,0.0,0.0,0.0,0,0,0
215,17.374378231664537,78.09454883566181,"https://www.google.com/maps?q=17.374378,78.094549",100.0,100.0,1.48,42.9,35.08,0.0,10.26,0.0,0.0,0.0,0.0,0,0,0
216,17.377239957985623,78.09450366326364,"https://www.google.com/maps?q=17.377240,78.094504",100.0,100.0,2.34,38.79,33.95,0.0,10.0,0.0,0.0,0.0,0.0,0,0,0
217,17.380101683374157,78.09445848225153,"https://www.google.com/maps?q=17.380102,78.094458",100.0,100.0,0.25,38.75,32.8,0.0,9.72,0.0,0.0,0.0,0.0,0,0,0
218,17.382963407829987,78.09441329262481,"https://www.google.com/maps?q=17.382963,78.094413",100.0,100.0,2.22,38.64,31.63,0.0,9.42,0.0,0.0,0.0,0.0,0,0,0
301,17.194130472110853,78.10035471492016,"https://www.google.com/maps?q=17.194130,78.100355",100.0,100.0,5.55,2.1,11.95,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0
302,17.19699226446534,78.10031012957467,"https://www.google.com/maps?q=17.196992,78.100310",100.0,100.0,5.06,3.57,13.21,0.0,1.18,0.0,0.0,0.0,0.0,0,0,0
303,17.199854055896374,78.10026553566296,"https://www.google.com/maps?q=17.199854,78.100266",100.0,100.0,1.97,5.04,14.46,0.0,1.42,0.0,0.0,0.0,0.0,0,0,0
304,17.20271584640384,78.10022093318439,"https://www.google.com/maps?q=17.202716,78.100221",100.0,100.0,6.66,6.5,15.71,0.0,1.64,0.0,0.0,0.0,0.0,0,0,0
305,17.205577635987574,78.10017632213834,"https://www.google.com/maps?q=17.205578,78.100176",100.0,100.0,15.17,7.97,16.95,0.0,1.86,0.0,0.0,0.0,0.0,0,0,0
306,17.208439424647448,78.10013170252421,"https://www.google.com/maps?q=17.208439,78.100132",100.0,100.0,9.0,9.43,18.19,0.0,2.05,0.0,0.0,0.0,0.0,0,0,0
307,17.21130121238332,78.10008707434139,"https://www.google.com/maps?q=17.211301,78.100087",100.0,100.0,3.95,10.89,19.42,0.0,2.24,0.0,0.0,0.0,0.0,0,0,0
308,17.214162999195036,78.10004243758928,"https://www.google.com/maps?q=17.214163,78.100042",100.0,100.0,3.45,12.35,20.64,0.0,2.41,0.0,0.0,0.0,0.0,0,0,0
309,17.21702478508247,78.09999779226719,"https://www.google.com/maps?q=17.217025,78.099998",100.0,100.0,15.29,13.81,21.86,0.0,2.57,0.0,0.0,0.0,0.0,0,0,0
310,17.219886570045475,78.09995313837459,"https://www.google.com/maps?q=17.219887,78.099953",100.0,100.0,16.52,15.27,23.06,0.0,2.95,0.0,0.0,0.0,0.0,0,0,0
311,17.222748354083908,78.09990847591085,"https://www.google.com/maps?q=17.222748,78.099908",100.0,100.0,5.8,22.06,24.26,0.0,3.46,0.0,0.0,0.0,0.0,0,0,0
312,17.225610137197627,78.09986380487533,"https://www.google.com/maps?q=17.225610,78.099864",100.0,100.0,6.29,23.52,25.45,0.0,3.96,0.0,0.0,0.0,0.0,0,0,0
313,17.228471919386497,78.09981912526742,"https://www.google.com/maps?q=17.228472,78.099819",100.0,100.0,4.32,24.98,26.62,0.0,4.45,0.0,0.0,0.0,0.0,0,0,0
314,17.23133370065037,78.09977443708654,"https://www.google.com/maps?q=17.231334,78.099774",100.0,100.0,2.47,23.01,27.79,0.0,4.93,0.0,0.0,0.0,0.0,0,0,0
315,17.23419548098911,78.09972974033202,"https://www.google.com/maps?q=17.234195,78.099730",100.0,100.0,0.0,22.56,28.94,0.0,5.4,0.0,0.0,0.0,0.0,0,0,0
316,17.237057260402572,78.09968503500329,"https://www.google.com/maps?q=17.237057,78.099685",100.0,100.0,1.85,24.02,30.08,0.0,5.86,0.0,0.0,0.0,0.0,0,0,0
317,17.23991903889062,78.09964032109971,"https://www.google.com/maps?q=17.239919,78.099640",100.0,100.0,11.1,29.2,31.2,0.0,6.31,0.0,0.0,0.0,0.0,0,0,0
318,17.242780816453102,78.09959559862068,"https://www.google.com/maps?q=17.242781,78.099596",100.0,100.0,18.25,30.66,32.31,0.0,6.75,0.0,0.0,0.0,0.0,0,0,0
319,17.24564259308989,78.0995508675656,"https://www.google.com/maps?q=17.245643,78.099551",100.0,100.0,16.15,32.12,33.4,0.0,7.17,0.0,0.0,0.0,0.0,0,0,0
320,17.248504368800834,78.09950612793381,"https://www.google.com/maps?q=17.248504,78.099506",100.0,100.0,14.18,32.3,34.5,0.0,7.58,0.0,0.0,0.0,0.0,0,0,0
321,17.251366143585795,78.09946137972473,"https://www.google.com/maps?q=17.251366,78.099461",100.0,100.0,7.52,32.67,35.69,0.0,7.98,0.0,0.0,0.0,0.0,0,0,0
322,17.25422791744463,78.09941662293772,"https://www.google.com/maps?q=17.254228,78.099417",100.0,100.0,6.78,34.13,36.86,0.0,8.37,0.0,0.0,0.0,0.0,0,0,0
323,17.2570896903772,78.0993718575722,"https://www.google.com/maps?q=17.257090,78.099372",100.0,100.0,8.14,35.81,38.01,0.0,8.75,0.0,0.0,0.0,0.0,0,0,0
324,17.25995146238337,78.09932708362753,"https://www.google.com/maps?q=17.259951,78.099327",100.0,100.0,15.41,37.34,39.14,0.0,9.11,0.0,0.0,0.0,0.0,0,0,0
325,17.262813233462985,78.09928230110309,"https://www.google.com/maps?q=17.262813,78.099282",100.0,100.0,14.8,38.5,40.26,0.0,9.46,0.0,0.0,0.0,0.0,0,0,0
326,17.265675003615915,78.09923750999828,"https://www.google.com/maps?q=17.265675,78.099238",100.0,100.0,13.07,45.31,41.35,0.0,9.8,0.0,0.0,0.0,0.0,0,0,0
327,17.26853677284202,78.09919271031244,"https://www.google.com/maps?q=17.268537,78.099193",92.1875,92.1875,5.06,46.77,42.42,0.0,10.12,0.0,7.8125,0.0,0.0,0,0,0
328,17.271398541141153,78.09914790204503,"https://www.google.com/maps?q=17.271399,78.099148",92.67578,92.67578,17.02,48.19,43.46,0.0,10.43,0.0,7.3242188,0.0,0.0,0,0,0
329,17.274260308513167,78.09910308519538,"https://www.google.com/maps?q=17.274260,78.099103",100.0,100.0,16.77,49.6,44.47,0.0,10.72,0.0,0.0,0.0,0.0,0,0,0
330,17.277122074957934,78.09905825976288,"https://www.google.com/maps?q=17.277122,78.099058",100.0,100.0,10.97,49.63,45.44,0.0,11.0,0.0,0.0,0.0,0.0,0,0,0
331,17.2799838404753,78.09901342574695,"https://www.google.com/maps?q=17.279984,78.099013",100.0,100.0,19.36,51.0,46.38,0.0,11.27,0.0,0.0,0.0,0.0,0,0,0
332,17.282845605065134,78.09896858314688,"https://www.google.com/maps?q=17.282846,78.098969",100.0,100.0,36.25,52.96,47.27,0.0,11.52,0.0,0.0,0.0,0.0,0,0,0
333,17.285707368727294,78.09892373196215,"https://www.google.com/maps?q=17.285707,78.098924",100.0,100.0,8.88,54.26,48.11,0.0,11.75,0.0,0.0,0.0,0.0,0,0,0
334,17.28856913146163,78.09887887219212,"https://www.google.com/maps?q=17.288569,78.098879",100.0,100.0,27.13,55.53,48.9,0.0,11.97,0.0,0.0,0.0,0.0,0,0,0
335,17.291430893268018,78.09883400383612,"https://www.google.com/maps?q=17.291431,78.098834",100.0,100.0,16.4,51.35,49.63,0.0,12.18,0.0,0.0,0.0,0.0,0,0,0
336,17.2942926541463,78.09878912689362,"https://www.google.com/maps?q=17.294293,78.098789",100.0,100.0,5.67,51.83,50.28,0.0,12.37,0.0,0.0,0.0,0.0,0,0,0
337,17.297154414096337,78.09874424136392,"https://www.google.com/maps?q=17.297154,78.098744",100.0,100.0,2.22,52.81,50.86,0.0,12.55,0.0,0.0,0.0,0.0,0,0,0
338,17.300016173117996,78.09869934724645,"https://www.google.com/maps?q=17.300016,78.098699",100.0,100.0,7.89,53.67,51.36,0.0,12.71,0.0,0.0,0.0,0.0,0,0,0
339,17.30287793121113,78.09865444454059,"https://www.google.com/maps?q=17.302878,78.098654",100.0,100.0,9.0,54.92,51.77,0.0,12.85,0.0,0.0,0.0,0.0,0,0,0
340,17.305739688375603,78.09860953324569,"https://www.google.com/maps?q=17.305740,78.098610",100.0,100.0,5.06,56.17,52.09,0.0,12.98,0.0,0.0,0.0,0.0,0,0,0
341,17.30860144461127,78.09856461336116,"https://www.google.com/maps?q=17.308601,78.098565",100.0,100.0,2.1,57.25,52.3,0.0,13.09,0.0,0.0,0.0,0.0,0,0,0
342,17.31146319991799,78.09851968488641,"https://www.google.com/maps?q=17.311463,78.098520",100.0,100.0,2.34,67.3,52.41,0.0,13.18,0.0,0.0,0.0,0.0,0,0,0
343,17.31432495429562,78.09847474782075,"https://www.google.com/maps?q=17.314325,78.098475",100.0,100.0,2.1,67.73,52.41,0.0,13.26,0.0,0.0,0.0,0.0,0,0,0
344,17.317186707744025,78.09842980216358,"https://www.google.com/maps?q=17.317187,78.098430",100.0,100.0,1.85,68.95,52.31,0.0,13.33,0.0,0.0,0.0,0.0,0,0,0
345,17.32004846026306,78.09838484791436,"https://www.google.com/maps?q=17.320048,78.098385",100.0,100.0,11.96,68.5,52.1,0.0,13.37,0.0,0.0,0.0,0.0,0,0,0
346,17.32291021185258,78.09833988507233,"https://www.google.com/maps?q=17.322910,78.098340",100.0,100.0,2.96,70.16,51.79,0.0,13.4,0.0,0.0,0.0,0.0,0,0,0
347,17.325771962512455,78.09829491363702,"https://www.google.com/maps?q=17.325772,78.098295",100.0,100.0,4.32,59.5,51.38,0.0,13.42,0.0,0.0,0.0,0.0,0,0,0
348,17.32863371224253,78.0982499336077,"https://www.google.com/maps?q=17.328634,78.098250",100.0,100.0,0.49,58.22,50.89,0.0,13.41,0.0,0.0,0.0,0.0,0,0,0
349,17.331495461042675,78.09820494498382,"https://www.google.com/maps?q=17.331495,78.098205",100.0,100.0,3.82,56.94,50.31,0.0,13.4,0.0,0.0,0.0,0.0,0,0,0
350,17.334357208912746,78.09815994776474,"https://www.google.com/maps?q=17.334357,78.098160",100.0,100.0,0.37,52.72,49.66,0.0,13.36,0.0,0.0,0.0,0.0,0,0,0
351,17.3372189558526,78.09811494194982,"https://www.google.com/maps?q=17.337219,78.098115",100.0,100.0,0.74,51.85,48.94,0.0,13.31,0.0,0.0,0.0,0.0,0,0,0
352,17.340080701862092,78.09806992753843,"https://www.google.com/maps?q=17.340081,78.098070",100.0,100.0,4.32,51.46,48.15,0.0,13.24,0.0,0.0,0.0,0.0,0,0,0
353,17.342942446941098,78.09802490452999,"https://www.google.com/maps?q=17.342942,78.098025",100.0,100.0,1.97,50.06,47.31,0.0,13.16,0.0,0.0,0.0,0.0,0,0,0
354,17.345804191089456,78.09797987292389,"https://www.google.com/maps?q=17.345804,78.097980",100.0,100.0,2.47,49.51,46.42,0.0,13.06,0.0,0.0,0.0,0.0,0,0,0
355,17.34866593430704,78.09793483271946,"https://www.google.com/maps?q=17.348666,78.097935",100.0,100.0,9.0,49.28,45.49,0.0,12.94,0.0,0.0,0.0,0.0,0,0,0
356,17.351527676593705,78.09788978391609,"https://www.google.com/maps?q=17.351528,78.097890",100.0,100.0,5.55,46.4,44.52,0.0,12.81,0.0,0.0,0.0,0.0,0,0,0
357,17.354389417949296,78.09784472651319,"https://www.google.com/maps?q=17.354389,78.097845",100.0,100.0,15.29,44.94,43.51,0.0,12.66,0.0,0.0,0.0,0.0,0,0,0
358,17.357251158373693,78.09779966051015,"https://www.google.com/maps?q=17.357251,78.097800",100.0,100.0,13.56,42.6,42.47,0.0,12.5,0.0,0.0,0.0,0.0,0,0,0
359,17.36011289786674,78.09775458590629,"https://www.google.com/maps?q=17.360113,78.097755",100.0,100.0,12.45,43.92,41.4,0.0,12.32,0.0,0.0,0.0,0.0,0,0,0
360,17.36297463642831,78.09770950270101,"https://www.google.com/maps?q=17.362975,78.097710",100.0,100.0,4.93,41.24,40.31,0.0,12.12,0.0,0.0,0.0,0.0,0,0,0
361,17.36583637405825,78.09766441089371,"https://www.google.com/maps?q=17.365836,78.097664",100.0,100.0,18.13,39.76,39.22,0.0,11.91,0.0,0.0,0.0,0.0,0,0,0
362,17.368698110756426,78.0976193104838,"https://www.google.com/maps?q=17.368698,78.097619",100.0,100.0,8.26,40.96,38.11,0.0,11.68,0.0,0.0,0.0,0.0,0,0,0
363,17.371559846522693,78.09757420147058,"https://www.google.com/maps?q=17.371560,78.097574",100.0,100.0,16.89,39.48,36.99,0.0,11.44,0.0,0.0,0.0,0.0,0,0,0
364,17.37442158135691,78.09752908385346,"https://www.google.com/maps?q=17.374422,78.097529",100.0,100.0,6.78,45.73,35.84,0.0,11.19,0.0,0.0,0.0,0.0,0,0,0
365,17.37728331525894,78.09748395763182,"https://www.google.com/maps?q=17.377283,78.097484",100.0,100.0,2.34,40.29,34.68,0.0,10.92,0.0,0.0,0.0,0.0,0,0,0
366,17.380145048228638,78.09743882280507,"https://www.google.com/maps?q=17.380145,78.097439",100.0,100.0,11.34,40.25,33.51,0.0,10.63,0.0,0.0,0.0,0.0,0,0,0
367,17.383006780265863,78.09739367937256,"https://www.google.com/maps?q=17.383007,78.097394",100.0,100.0,8.75,40.14,32.32,0.0,10.34,0.0,0.0,0.0,0.0,0,0,0
368,17.38586851137047,78.09734852733366,"https://www.google.com/maps?q=17.385869,78.097349",100.0,100.0,12.95,42.22,33.14,0.0,10.02,0.0,0.0,0.0,0.0,0,0,0
369,17.388730241542333,78.09730336668777,"https://www.google.com/maps?q=17.388730,78.097303",100.0,100.0,18.87,41.45,34.35,0.0,9.7,0.0,0.0,0.0,0.0,0,0,0
370,17.39159197078131,78.09725819743423,"https://www.google.com/maps?q=17.391592,78.097258",100.0,100.0,14.3,35.81,35.56,0.0,9.36,0.0,0.0,0.0,0.0,0,0,0
371,17.394453699087236,78.09721301957245,"https://www.google.com/maps?q=17.394454,78.097213",100.0,100.0,12.58,35.68,36.76,0.0,9.0,0.0,0.0,0.0,0.0,0,0,0
372,17.39731542645999,78.09716783310182,"https://www.google.com/maps?q=17.397315,78.097168",100.0,100.0,13.56,35.79,37.94,0.0,8.99,0.0,0.0,0.0,0.0,0,0,0
373,17.40017715289943,78.09712263802169,"https://www.google.com/maps?q=17.400177,78.097123",100.0,100.0,14.67,41.18,39.11,0.0,9.24,0.0,0.0,0.0,0.0,0,0,0
374,17.40303887840541,78.09707743433144,"https://www.google.com/maps?q=17.403039,78.097077",100.0,100.0,7.89,43.56,40.26,0.0,9.47,0.0,0.0,0.0,0.0,0,0,0
375,17.405900602977795,78.09703222203045,"https://www.google.com/maps?q=17.405901,78.097032",70.41016,70.41016,7.27,39.06,41.38,0.0,9.68,0.0,29.589844,0.0,0.0,0,0,0
376,17.408762326616436,78.0969870011181,"https://www.google.com/maps?q=17.408762,78.096987",97.46094,97.46094,10.36,40.12,42.49,0.0,9.88,0.0,2.5390625,0.0,0.0,0,0,0
377,17.4116240493212,78.09694177159378,"https://www.google.com/maps?q=17.411624,78.096942",100.0,100.0,18.74,39.46,43.58,0.0,10.07,0.0,0.0,0.0,0.0,0,0,0
378,17.41448577109194,78.09689653345686,"https://www.google.com/maps?q=17.414486,78.096897",100.0,100.0,20.1,40.52,44.63,0.0,10.76,0.0,0.0,0.0,0.0,0,0,0
379,17.41734749192852,78.09685128670668,"https://www.google.com/maps?q=17.417347,78.096851",100.0,100.0,10.73,41.58,45.66,0.0,11.72,0.0,0.0,0.0,0.0,0,0,0
380,17.42020921183079,78.09680603134264,"https://www.google.com/maps?q=17.420209,78.096806",100.0,100.0,2.71,44.26,46.64,0.0,12.67,0.0,0.0,0.0,0.0,0,0,0
381,17.423070930798627,78.09676076736412,"https://www.google.com/maps?q=17.423071,78.096761",100.0,100.0,20.59,45.2,47.59,0.0,13.62,0.0,0.0,0.0,0.0,0,0,0
382,17.42593264883188,78.0967154947705,"https://www.google.com/maps?q=17.425933,78.096715",100.0,100.0,13.32,46.06,48.5,0.0,14.57,0.0,0.0,0.0,0.0,0,0,0
383,17.4287943659304,78.09667021356117,"https://www.google.com/maps?q=17.428794,78.096670",100.0,100.0,10.6,47.26,49.35,0.0,15.53,0.0,0.0,0.0,0.0,0,0,0
